"id","AREA_5000","CIUDAD_AUTO","PROVINCIA","REGION","ZONA","VIVIENDA","PERIODO","TIPO_VI","JEFEHOGAR"
"13687","Rural","NA","Imbabura","Sierra","999","1","Mar-14","Casa / villa","Jefe(a) y cónyuge"
"13688","Rural","NA","Imbabura","Sierra","999","2","Mar-14","Mediagua","Jefe de hogar"
"13689","Rural","NA","Imbabura","Sierra","999","3","Mar-14","Casa / villa","NA"
"13690","Rural","NA","Imbabura","Sierra","999","4","Mar-14","Casa / villa","Jefe(a) y cónyuge"
"13691","Rural","NA","Imbabura","Sierra","999","5","Mar-14","Cuarto en casa de inquilinato","Jefe(a) y cónyuge"
"13692","Rural","NA","Imbabura","Sierra","999","6","Mar-14","Cuarto en casa de inquilinato","NA"
"13693","Rural","NA","Imbabura","Sierra","999","7","Mar-14","Casa / villa","Jefe(a) y cónyuge"
"13694","Rural","NA","Imbabura","Sierra","999","8","Mar-14","Casa / villa","Jefe de hogar"
"13695","Rural","NA","Imbabura","Sierra","999","9","Mar-14","Casa / villa","Jefe(a) y cónyuge"
"13696","Rural","NA","Imbabura","Sierra","999","10","Mar-14","Casa / villa","NA"
"13697","Rural","NA","Imbabura","Sierra","999","11","Mar-14","Casa / villa","NA"
"13698","Rural","NA","Imbabura","Sierra","999","12","Mar-14","Casa / villa","NA"
"13699","Urbano","NA","Imbabura","Sierra","1","1","May-14","Casa / villa","Jefe(a) y cónyuge"
"13700","Urbano","NA","Imbabura","Sierra","1","2","May-14","Departamento en casa o edificio","Jefe de hogar"
"13701","Urbano","NA","Imbabura","Sierra","1","3","May-14","Casa / villa","Cónyuge"
"13702","Urbano","NA","Imbabura","Sierra","1","4","May-14","Cuarto en casa de inquilinato","NA"
"13703","Urbano","NA","Imbabura","Sierra","1","5","May-14","Departamento en casa o edificio","Jefe de hogar"
"13704","Urbano","NA","Imbabura","Sierra","1","6","May-14","Casa / villa","NA"
"13705","Urbano","NA","Imbabura","Sierra","1","7","May-14","Casa / villa","NA"
"13706","Urbano","NA","Imbabura","Sierra","1","8","May-14","Departamento en casa o edificio","NA"
"13707","Urbano","NA","Imbabura","Sierra","1","9","May-14","Casa / villa","NA"
"13708","Urbano","NA","Imbabura","Sierra","1","10","May-14","Casa / villa","Jefe de hogar"
"13709","Urbano","NA","Imbabura","Sierra","1","11","May-14","Casa / villa","NA"
"13710","Urbano","NA","Imbabura","Sierra","1","12","May-14","Departamento en casa o edificio","Jefe de hogar"
"13711","Urbano","NA","Imbabura","Sierra","2","1","Apr-14","Departamento en casa o edificio","NA"
"13712","Urbano","NA","Imbabura","Sierra","2","2","Apr-14","Casa / villa","NA"
"13713","Urbano","NA","Imbabura","Sierra","2","3","Apr-14","Casa / villa","NA"
"13714","Urbano","NA","Imbabura","Sierra","2","4","Apr-14","Casa / villa","Jefe de hogar"
"13715","Urbano","NA","Imbabura","Sierra","2","6","Apr-14","Casa / villa","Jefe de hogar"
"13716","Urbano","NA","Imbabura","Sierra","2","8","Apr-14","Departamento en casa o edificio","NA"
"13717","Urbano","NA","Imbabura","Sierra","2","10","Apr-14","Casa / villa","Jefe de hogar"
"13718","Urbano","NA","Imbabura","Sierra","2","12","Apr-14","Departamento en casa o edificio","NA"
"13719","Rural","NA","Imbabura","Sierra","999","1","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13720","Rural","NA","Imbabura","Sierra","999","2","Apr-14","Casa / villa","Jefe de hogar"
"13721","Rural","NA","Imbabura","Sierra","999","3","Apr-14","Casa / villa","Jefe de hogar"
"13722","Rural","NA","Imbabura","Sierra","999","4","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13723","Rural","NA","Imbabura","Sierra","999","5","Apr-14","Casa / villa","Cónyuge"
"13724","Rural","NA","Imbabura","Sierra","999","6","Apr-14","Casa / villa","Jefe de hogar"
"13725","Rural","NA","Imbabura","Sierra","999","7","Apr-14","Casa / villa","Jefe de hogar"
"13726","Rural","NA","Imbabura","Sierra","999","8","Apr-14","Casa / villa","Jefe de hogar"
"13727","Rural","NA","Imbabura","Sierra","999","9","Apr-14","Casa / villa","Otros miembros del hogar"
"13728","Rural","NA","Imbabura","Sierra","999","10","Apr-14","Mediagua","NA"
"13729","Rural","NA","Imbabura","Sierra","999","11","Apr-14","Casa / villa","NA"
"13730","Rural","NA","Imbabura","Sierra","999","12","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13731","Rural","NA","Imbabura","Sierra","999","1","Apr-14","Casa / villa","NA"
"13732","Rural","NA","Imbabura","Sierra","999","2","Apr-14","Mediagua","Jefe de hogar"
"13733","Rural","NA","Imbabura","Sierra","999","3","Apr-14","Casa / villa","Jefe de hogar"
"13734","Rural","NA","Imbabura","Sierra","999","4","Apr-14","Casa / villa","Jefe de hogar"
"13735","Rural","NA","Imbabura","Sierra","999","5","Apr-14","Casa / villa","Jefe de hogar"
"13736","Rural","NA","Imbabura","Sierra","999","6","Apr-14","Casa / villa","Jefe de hogar"
"13737","Rural","NA","Imbabura","Sierra","999","7","Apr-14","Mediagua","Jefe de hogar"
"13738","Rural","NA","Imbabura","Sierra","999","8","Apr-14","Casa / villa","Jefe de hogar"
"13739","Rural","NA","Imbabura","Sierra","999","9","Apr-14","Cuarto en casa de inquilinato","NA"
"13740","Rural","NA","Imbabura","Sierra","999","10","Apr-14","Casa / villa","NA"
"13741","Rural","NA","Imbabura","Sierra","999","11","Apr-14","Casa / villa","Jefe de hogar"
"13742","Rural","NA","Imbabura","Sierra","999","12","Apr-14","Casa / villa","NA"
"13743","Rural","NA","Imbabura","Sierra","999","1","Apr-14","Casa / villa","NA"
"13744","Rural","NA","Imbabura","Sierra","999","2","Apr-14","Casa / villa","Jefe de hogar"
"13745","Rural","NA","Imbabura","Sierra","999","3","Apr-14","Casa / villa","NA"
"13746","Rural","NA","Imbabura","Sierra","999","4","Apr-14","Rancho","NA"
"13747","Rural","NA","Imbabura","Sierra","999","5","Apr-14","Casa / villa","NA"
"13748","Rural","NA","Imbabura","Sierra","999","6","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13749","Rural","NA","Imbabura","Sierra","999","7","Apr-14","Rancho","NA"
"13750","Rural","NA","Imbabura","Sierra","999","8","Apr-14","Mediagua","NA"
"13751","Rural","NA","Imbabura","Sierra","999","9","Apr-14","Cuarto en casa de inquilinato","NA"
"13752","Rural","NA","Imbabura","Sierra","999","10","Apr-14","Casa / villa","Jefe de hogar"
"13753","Rural","NA","Imbabura","Sierra","999","11","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13754","Rural","NA","Imbabura","Sierra","999","12","Apr-14","Casa / villa","NA"
"13755","Rural","NA","Imbabura","Sierra","909","1","Apr-14","Casa / villa","NA"
"13756","Rural","NA","Imbabura","Sierra","909","2","Apr-14","Cuarto en casa de inquilinato","NA"
"13757","Rural","NA","Imbabura","Sierra","909","3","Apr-14","Casa / villa","NA"
"13758","Rural","NA","Imbabura","Sierra","909","4","Apr-14","Cuarto en casa de inquilinato","NA"
"13759","Rural","NA","Imbabura","Sierra","909","5","Apr-14","Casa / villa","Jefe y otras personas"
"13760","Rural","NA","Imbabura","Sierra","909","6","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13761","Rural","NA","Imbabura","Sierra","909","7","Apr-14","Casa / villa","NA"
"13762","Rural","NA","Imbabura","Sierra","909","8","Apr-14","Casa / villa","Jefe de hogar"
"13763","Rural","NA","Imbabura","Sierra","909","8","Apr-14","Casa / villa","NA"
"13764","Rural","NA","Imbabura","Sierra","909","9","Apr-14","Mediagua","NA"
"13765","Rural","NA","Imbabura","Sierra","909","10","Apr-14","Cuarto en casa de inquilinato","NA"
"13766","Rural","NA","Imbabura","Sierra","909","11","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13767","Rural","NA","Imbabura","Sierra","909","12","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13768","Rural","NA","Imbabura","Sierra","999","1","Oct-14","Casa / villa","Jefe(a) y cónyuge"
"13769","Rural","NA","Imbabura","Sierra","999","2","Oct-14","Casa / villa","NA"
"13770","Rural","NA","Imbabura","Sierra","999","3","Oct-14","Mediagua","Otros miembros del hogar"
"13771","Rural","NA","Imbabura","Sierra","999","4","Oct-14","Casa / villa","Cónyuge"
"13772","Rural","NA","Imbabura","Sierra","999","5","Apr-14","Mediagua","NA"
"13773","Rural","NA","Imbabura","Sierra","999","6","Oct-14","Departamento en casa o edificio","NA"
"13774","Rural","NA","Imbabura","Sierra","999","7","Oct-14","Casa / villa","Jefe(a) y cónyuge"
"13775","Rural","NA","Imbabura","Sierra","999","8","Oct-14","Casa / villa","Jefe de hogar"
"13776","Rural","NA","Imbabura","Sierra","999","9","Oct-14","Casa / villa","Jefe(a) y cónyuge"
"13777","Rural","NA","Imbabura","Sierra","999","10","Apr-14","Cuarto en casa de inquilinato","NA"
"13778","Rural","NA","Imbabura","Sierra","999","11","Oct-14","Mediagua","Jefe(a) y cónyuge"
"13779","Rural","NA","Imbabura","Sierra","999","12","Apr-14","Casa / villa","Jefe de hogar"
"13780","Rural","NA","Imbabura","Sierra","999","1","Apr-14","Casa / villa","Jefe de hogar"
"13781","Rural","NA","Imbabura","Sierra","999","2","Apr-14","Casa / villa","Jefe de hogar"
"13782","Rural","NA","Imbabura","Sierra","999","3","Apr-14","Casa / villa","NA"
"13783","Rural","NA","Imbabura","Sierra","999","4","Apr-14","Casa / villa","NA"
"13784","Rural","NA","Imbabura","Sierra","999","5","Apr-14","Casa / villa","NA"
"13785","Rural","NA","Imbabura","Sierra","999","6","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13786","Rural","NA","Imbabura","Sierra","999","7","Apr-14","Casa / villa","NA"
"13787","Rural","NA","Imbabura","Sierra","999","8","Apr-14","Casa / villa","NA"
"13788","Rural","NA","Imbabura","Sierra","999","9","Apr-14","Casa / villa","NA"
"13789","Rural","NA","Imbabura","Sierra","999","10","Apr-14","Casa / villa","NA"
"13790","Rural","NA","Imbabura","Sierra","999","11","Apr-14","Casa / villa","NA"
"13791","Rural","NA","Imbabura","Sierra","999","12","Apr-14","Casa / villa","NA"
"13792","Rural","NA","Imbabura","Sierra","999","1","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13793","Rural","NA","Imbabura","Sierra","999","2","Apr-14","Casa / villa","Jefe de hogar"
"13794","Rural","NA","Imbabura","Sierra","999","3","Apr-14","Casa / villa","NA"
"13795","Rural","NA","Imbabura","Sierra","999","4","Apr-14","Casa / villa","Jefe de hogar"
"13796","Rural","NA","Imbabura","Sierra","999","5","Apr-14","Departamento en casa o edificio","NA"
"13797","Rural","NA","Imbabura","Sierra","999","6","Apr-14","Casa / villa","NA"
"13798","Rural","NA","Imbabura","Sierra","999","7","Apr-14","Casa / villa","Jefe de hogar"
"13799","Rural","NA","Imbabura","Sierra","999","8","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13800","Rural","NA","Imbabura","Sierra","999","9","Apr-14","Departamento en casa o edificio","NA"
"13801","Rural","NA","Imbabura","Sierra","999","10","Apr-14","Casa / villa","NA"
"13802","Rural","NA","Imbabura","Sierra","999","11","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13803","Rural","NA","Imbabura","Sierra","999","12","Apr-14","Mediagua","Cónyuge"
"13804","Rural","NA","Imbabura","Sierra","999","1","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13805","Rural","NA","Imbabura","Sierra","999","2","Apr-14","Casa / villa","NA"
"13806","Rural","NA","Imbabura","Sierra","999","3","Apr-14","Cuarto en casa de inquilinato","NA"
"13807","Rural","NA","Imbabura","Sierra","999","4","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13808","Rural","NA","Imbabura","Sierra","999","5","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"13809","Rural","NA","Imbabura","Sierra","999","6","Apr-14","Cuarto en casa de inquilinato","NA"
"13810","Rural","NA","Imbabura","Sierra","999","7","Apr-14","Casa / villa","NA"
"13811","Rural","NA","Imbabura","Sierra","999","8","Apr-14","Mediagua","Jefe de hogar"
"13812","Rural","NA","Imbabura","Sierra","999","9","Apr-14","Casa / villa","NA"
"13813","Rural","NA","Imbabura","Sierra","999","10","Apr-14","Mediagua","NA"
"13814","Rural","NA","Imbabura","Sierra","999","11","Apr-14","Mediagua","Jefe de hogar"
"13815","Rural","NA","Imbabura","Sierra","999","12","Apr-14","Cuarto en casa de inquilinato","NA"
"13816","Urbano","NA","Imbabura","Sierra","4","1","Jul-14","Casa / villa","NA"
"13817","Urbano","NA","Imbabura","Sierra","4","2","Jul-14","Cuarto en casa de inquilinato","Jefe de hogar"
"13818","Urbano","NA","Imbabura","Sierra","4","3","Jul-14","Mediagua","NA"
"13819","Urbano","NA","Imbabura","Sierra","4","4","Jul-14","Casa / villa","NA"
"13820","Urbano","NA","Imbabura","Sierra","4","5","Jul-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"13821","Urbano","NA","Imbabura","Sierra","4","6","Jul-14","Casa / villa","Jefe(a) y cónyuge"
"13822","Urbano","NA","Imbabura","Sierra","4","7","Jul-14","Departamento en casa o edificio","NA"
"13823","Urbano","NA","Imbabura","Sierra","4","8","Jul-14","Casa / villa","Jefe de hogar"
"13824","Urbano","NA","Imbabura","Sierra","4","9","Jul-14","Casa / villa","NA"
"13825","Urbano","NA","Imbabura","Sierra","4","10","Jul-14","Casa / villa","NA"
"13826","Urbano","NA","Imbabura","Sierra","4","11","Jul-14","Casa / villa","NA"
"13827","Urbano","NA","Imbabura","Sierra","4","12","Jul-14","Casa / villa","Jefe de hogar"
"13828","Urbano","NA","Imbabura","Sierra","6","1","Jul-14","Mediagua","NA"
"13829","Urbano","NA","Imbabura","Sierra","6","2","Jul-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"13830","Urbano","NA","Imbabura","Sierra","6","3","Jul-14","Cuarto en casa de inquilinato","Jefe(a) y cónyuge"
"13831","Urbano","NA","Imbabura","Sierra","6","4","Jul-14","Cuarto en casa de inquilinato","NA"
"13832","Urbano","NA","Imbabura","Sierra","6","5","Jul-14","Casa / villa","NA"
"13833","Urbano","NA","Imbabura","Sierra","6","6","Jul-14","Casa / villa","Jefe(a) y cónyuge"
"13834","Urbano","NA","Imbabura","Sierra","6","7","Jul-14","Cuarto en casa de inquilinato","NA"
"13835","Urbano","NA","Imbabura","Sierra","6","8","Jul-14","Cuarto en casa de inquilinato","NA"
"13836","Urbano","NA","Imbabura","Sierra","6","9","Jul-14","Mediagua","NA"
"13837","Urbano","NA","Imbabura","Sierra","6","10","Jul-14","Casa / villa","Jefe(a) y cónyuge"
"13838","Urbano","NA","Imbabura","Sierra","6","11","Jul-14","Casa / villa","NA"
"13839","Urbano","NA","Imbabura","Sierra","6","12","Jul-14","Cuarto en casa de inquilinato","NA"
"13840","Urbano","NA","Imbabura","Sierra","6","1","Jul-14","Casa / villa","Jefe de hogar"
"13841","Urbano","NA","Imbabura","Sierra","6","2","Jul-14","Casa / villa","NA"
"13842","Urbano","NA","Imbabura","Sierra","6","3","Jul-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"13843","Urbano","NA","Imbabura","Sierra","6","4","Jul-14","Departamento en casa o edificio","Otros miembros del hogar"
"13844","Urbano","NA","Imbabura","Sierra","6","5","Jul-14","Casa / villa","Jefe(a) y cónyuge"
"13845","Urbano","NA","Imbabura","Sierra","6","6","Jul-14","Departamento en casa o edificio","Jefe de hogar"
"13846","Urbano","NA","Imbabura","Sierra","6","7","Jul-14","Departamento en casa o edificio","NA"
"13847","Urbano","NA","Imbabura","Sierra","6","8","Jul-14","Casa / villa","Jefe de hogar"
"13848","Urbano","NA","Imbabura","Sierra","6","9","Jul-14","Casa / villa","NA"
"13849","Urbano","NA","Imbabura","Sierra","6","10","Jul-14","Departamento en casa o edificio","NA"
"13850","Urbano","NA","Imbabura","Sierra","6","11","Jul-14","Cuarto en casa de inquilinato","NA"
"13851","Urbano","NA","Imbabura","Sierra","6","12","Jul-14","Casa / villa","Jefe de hogar"
"13852","Urbano","NA","Imbabura","Sierra","7","1","May-14","Casa / villa","Otros miembros del hogar"
"13853","Urbano","NA","Imbabura","Sierra","7","2","May-14","Casa / villa","Jefe y otras personas"
"13854","Urbano","NA","Imbabura","Sierra","7","3","May-14","Cuarto en casa de inquilinato","NA"
"13855","Urbano","NA","Imbabura","Sierra","7","4","May-14","Casa / villa","NA"
"13856","Urbano","NA","Imbabura","Sierra","7","5","May-14","Casa / villa","Cónyuge"
"13857","Urbano","NA","Imbabura","Sierra","7","6","May-14","Casa / villa","NA"
"13858","Urbano","NA","Imbabura","Sierra","7","7","May-14","Departamento en casa o edificio","NA"
"13859","Urbano","NA","Imbabura","Sierra","7","8","May-14","Mediagua","NA"
"13860","Urbano","NA","Imbabura","Sierra","7","9","May-14","Mediagua","NA"
"13861","Urbano","NA","Imbabura","Sierra","7","10","May-14","Casa / villa","Jefe de hogar"
"13862","Urbano","NA","Imbabura","Sierra","7","11","May-14","Casa / villa","NA"
"13863","Urbano","NA","Imbabura","Sierra","7","12","May-14","Casa / villa","Jefe de hogar"
"13864","Urbano","NA","Imbabura","Sierra","8","1","Sep-14","Cuarto en casa de inquilinato","NA"
"13865","Urbano","NA","Imbabura","Sierra","8","2","Sep-14","Departamento en casa o edificio","NA"
"13866","Urbano","NA","Imbabura","Sierra","8","3","Sep-14","Departamento en casa o edificio","Cónyuge"
"13867","Urbano","NA","Imbabura","Sierra","8","4","Sep-14","Casa / villa","Jefe de hogar"
"13868","Urbano","NA","Imbabura","Sierra","8","5","Sep-14","Casa / villa","NA"
"13869","Urbano","NA","Imbabura","Sierra","8","6","Sep-14","Casa / villa","Jefe de hogar"
"13870","Urbano","NA","Imbabura","Sierra","8","7","Sep-14","Casa / villa","NA"
"13871","Urbano","NA","Imbabura","Sierra","8","8","Sep-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"13872","Urbano","NA","Imbabura","Sierra","8","9","Sep-14","Cuarto en casa de inquilinato","NA"
"13873","Urbano","NA","Imbabura","Sierra","8","10","Sep-14","Casa / villa","Jefe de hogar"
"13874","Urbano","NA","Imbabura","Sierra","8","11","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"13875","Urbano","NA","Imbabura","Sierra","8","12","Sep-14","Casa / villa","NA"
"13876","Urbano","NA","Imbabura","Sierra","9","1","May-14","Casa / villa","NA"
"13877","Urbano","NA","Imbabura","Sierra","9","2","May-14","Mediagua","NA"
"13878","Urbano","NA","Imbabura","Sierra","9","3","May-14","Casa / villa","NA"
"13879","Urbano","NA","Imbabura","Sierra","9","4","May-14","Casa / villa","Jefe de hogar"
"13880","Urbano","NA","Imbabura","Sierra","9","5","May-14","Casa / villa","NA"
"13881","Urbano","NA","Imbabura","Sierra","9","6","May-14","Mediagua","NA"
"13882","Urbano","NA","Imbabura","Sierra","9","7","May-14","Casa / villa","NA"
"13883","Urbano","NA","Imbabura","Sierra","9","8","May-14","Casa / villa","Otros miembros del hogar"
"13884","Urbano","NA","Imbabura","Sierra","9","9","May-14","Casa / villa","Jefe de hogar"
"13885","Urbano","NA","Imbabura","Sierra","9","10","May-14","Casa / villa","NA"
"13886","Urbano","NA","Imbabura","Sierra","9","11","May-14","Casa / villa","Jefe de hogar"
"13887","Urbano","NA","Imbabura","Sierra","9","12","May-14","Casa / villa","Jefe de hogar"
"13888","Rural","NA","Imbabura","Sierra","931","1","May-14","Casa / villa","NA"
"13889","Rural","NA","Imbabura","Sierra","931","2","May-14","Mediagua","NA"
"13890","Rural","NA","Imbabura","Sierra","931","3","May-14","Casa / villa","Jefe de hogar"
"13891","Rural","NA","Imbabura","Sierra","931","4","May-14","Casa / villa","NA"
"13892","Rural","NA","Imbabura","Sierra","931","5","May-14","Casa / villa","NA"
"13893","Rural","NA","Imbabura","Sierra","931","6","May-14","Casa / villa","Jefe de hogar"
"13894","Rural","NA","Imbabura","Sierra","931","7","May-14","Casa / villa","NA"
"13895","Rural","NA","Imbabura","Sierra","931","8","May-14","Mediagua","NA"
"13896","Rural","NA","Imbabura","Sierra","931","9","May-14","Casa / villa","NA"
"13897","Rural","NA","Imbabura","Sierra","931","10","May-14","Casa / villa","Otros miembros del hogar"
"13898","Rural","NA","Imbabura","Sierra","931","11","May-14","Casa / villa","NA"
"13899","Rural","NA","Imbabura","Sierra","931","12","May-14","Casa / villa","NA"
"13900","Rural","NA","Imbabura","Sierra","931","1","May-14","Casa / villa","NA"
"13901","Rural","NA","Imbabura","Sierra","931","2","May-14","Casa / villa","NA"
"13902","Rural","NA","Imbabura","Sierra","931","3","May-14","Casa / villa","Jefe de hogar"
"13903","Rural","NA","Imbabura","Sierra","931","4","May-14","Casa / villa","Jefe de hogar"
"13904","Rural","NA","Imbabura","Sierra","931","5","May-14","Casa / villa","Jefe de hogar"
"13905","Rural","NA","Imbabura","Sierra","931","6","May-14","Casa / villa","NA"
